AmphoraIdentifier,AmphoraIdentifier,AmphoricTypeTitle,AreaTitle,FindingPlaceTitle,FindingPlaceLatitude,FindingPlaceLongitude,FullTranscription,SimplifiedTranscription,,ProductionPlaceTitle
15816,15816,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,|MM>CSVR|,MMCSVR,,Alcolea del Río
15816,15816,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,|MM>CSVR|,MMCSVR,,El Tejarillo
15818,15818,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,|MMCS^V^R|,MMCSVR,,Alcolea del Río
15818,15818,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,|MMCS^V^R|,MMCSVR,,El Tejarillo
16325,16325,Dressel 20,Bishopbriggs,Cadder,55.9,-4.233333,|M'C'P'R'I|,MCPRI,,
16378,16378,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,|QMR|,QMR,,
16502,16502,Dressel 20,Bishopbriggs,Cadder,55.9,-4.233333,|SNR',SNR,,La Catria
16505,16505,Dressel 20,Bishopbriggs,Cadder,55.9,-4.233333,|SNR|,SNR,,La Catria
16547,16547,Dressel 20,Bishopbriggs,Cadder,55.9,-4.233333,D'OMS',DOMS,,Alcolea del Río
16553,16553,Dressel 20,Bishopbriggs,Cadder,55.9,-4.233333,D'OMS|,DOMS,,Alcolea del Río
16740,16740,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,|A''SA'V|,ASAV,,
17078,17078,Dressel 20,Bishopbriggs,Cadder,55.9,-4.233333,"VIRAV, sine imagine",VIRAV,,Villar de Brenes
17079,17079,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,"VIRAV, sine imagine",VIRAV,,Villar de Brenes
17151,17151,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,"Q+, sine imagine",Q...,,
17158,17158,Dressel 20,Bishopbriggs,Cadder,55.9,-4.233333,|QV+,QV...,,
17171,17171,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,+AAf+,...AAF...,,
17191,17191,Dressel 20,Bishopbriggs,Balmuildy,55.9,-4.233333,"+EAT, sine imagine",...EAT,,
15817,15817,Dressel 20,Bishopton,Bishopton,55.9,-4.5,|MMCS^V^R|,MMCSVR,,Alcolea del Río
15817,15817,Dressel 20,Bishopton,Bishopton,55.9,-4.5,|MMCS^V^R|,MMCSVR,,El Tejarillo
16357,16357,Dressel 20,Bishopton,Bishopton,55.9,-4.5,"MMF, sine imagine",MMF,,
16851,16851,Dressel 20,Bo'ness,Kinneil,56.016667,-3.616667,"SAXOFERREO, sine imagine",SAXOFERREO,,Arva
16851,16851,Dressel 20,Bo'ness,Kinneil,56.016667,-3.616667,"SAXOFERREO, sine imagine",SAXOFERREO,,Huerta de Belén
16348,16348,Dressel 20,Brampton,"NE corner of the turret, the neck and both handles were perfect.",54.95,-2.733333,|Q·MCC·CAS|,QMCCCAS,,
15940,15940,Dressel 20,Branston,Branston,53.183333,-0.466667,"EROTIS, sine imagine",EROTIS,,Azanaque-Castillejo
15431,15431,Dressel 20,Brecon Gaer,"Y Gaer, Brecon",51.95,-3.383333,|SALS|,SALS,,Arva
15557,15557,Dressel 20,Brecon Gaer,Brecon,51.95,-3.383333,|PA[^N]R+,PANR...,,La Catria
15572,15572,Dressel 20,Brecon Gaer,"Y Gaer, Brecon",51.95,-3.383333,|AN^TON^I·Q|,ANTONIQ,,
15573,15573,Dressel 20,Brecon Gaer,"Y Gaer, Brecon",51.95,-3.383333,|{C·}A^N^T·QVIE|,CANTQVIE,,
15920,15920,Dressel 20,Brecon Gaer,"Y Gaer, Brecon",51.95,-3.383333,|IIIENN^IIV^L((palma)),IIIENNIIVL,,huerta del río
15931,15931,Dressel 20,Brecon Gaer,"Y Gaer, Brecon",51.95,-3.383333,IIIENN^I·IV^L((hedera))|,IIIENNIIVL,,huerta del río
16096,16096,Dressel 20,Brockworth,Brockworth,51.85,-2.166667,|QIAF'+,QIAF...,,
16282,16282,Dressel 20,Broughton,Saltney,53.166667,-3,+M|/+P|,...M...P,,
16683,16683,Dressel 20,Broughton,Saltney,53.166667,-3,|GRADOS,GRADOS,,Manuel Nieto
16770,16770,Dressel 20,Broughton,Saltney,53.166667,-3,M·SM|/A[C]IR''GI|,MSMACIRGI,,
16122,16122,Dressel 20,Bury Saint Edmunds,Pakenham,52.25,0.716667,|LID'+,LID...,,
16511,16511,Dressel 20,Bury Saint Edmunds,Pakenham,52.25,0.716667,|SNR|,SNR,,La Catria
15391,15391,Dressel 20,Caerhûn,Caerhûn,53.216667,-3.833333,"GAF, sine imagine",GAF,,Azanaque-Castillejo
16018,16018,Dressel 20,Caerhûn,Caerhûn,53.216667,-3.833333,[L?]FO*,LFO?,,Sevilla
16307,16307,Dressel 20,Caerhûn,Caerhûn,53.216667,-3.833333,"ALFO, sine imagine",ALFO,,La Catria
16617,16617,Dressel 20,Caerhûn,Caerhûn,53.216667,-3.833333,"PASSERAR, sine imagine",PASSERAR,,Casa del Guarda o Llano
16870,16870,Dressel 20,Caerhûn,Caerhûn,53.216667,-3.833333,[S]C{A^L'E}NSIA|,SCALENSIA,,Cerro de los Pesebres
15386,15386,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|MAC|,MAC,,Malpica Sur
15393,15393,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|G·A·F|,GAF,,Azanaque-Castillejo
15450,15450,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|LA[P],LAP?,,
15531,15531,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|MA^EMRVS|,MAEMRVS,,Arva
15534,15534,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,[MA]EMRVS|,MAEMRVS,,Arva
15598,15598,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|CA^N^TQVI^E|,CANTONIQVIETI,,Alcolea del Río
15605,15605,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|CA^N^T·QVIE^[T]^I|,CANTQVIETI,,
15633,15633,Dressel 20,Caerleon,Bulmore,51.613333,-2.958889,|C·A^P·F,CAPF,,Castillo de Azanaque
15698,15698,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|BEL·LVC|,BELLVC,,
15772,15772,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|LCM|,LCM,,La Catria
15983,15983,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|Q·F·C|,QFC,,Peñaflor
15998,15998,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,+S'·FE·,...SFE,,
16000,16000,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|DEF|,DFF,,Arva
16000,16000,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|DEF|,DFF,,El Tejarillo
16065,16065,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|HERMESF|,HERMESF,,Villar de Brenes
16217,16217,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|I^VEP'|,IVEP,,
16285,16285,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,+N^I·M^ELISS'+/|ETMELISSE'+,NIMELISS...ETMELISSE,,
16319,16319,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|AELFO|,AELFO,,La Catria
16336,16336,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|P·L·S|,PLS,,Cerro de Arriza
16397,16397,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|P'MSC|,PMSC,,El Pinzón
16438,16438,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|[II]MIN^IACRE[^T]CAL|,IIMINIACRETCAL,,
16484,16484,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,[P]NN|,PNN,,Alcolea del Río
16484,16484,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,[P]NN|,PNN,,Arva
16484,16484,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,[P]NN|,PNN,,El Tejarillo
16484,16484,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,[P]NN|,PNN,,Tostoneras
16526,16526,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|COI|,COI,,
16549,16549,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|DOM'+,DOM...,,Alcolea del Río
16554,16554,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|DOMS|,DOMS,,Alcolea del Río
16560,16560,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|DO+,DO...,,
16570,16570,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|POR'O'DV|,PORODV,,Haza del Olivo
16570,16570,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|POR'O'DV|,PORODV,,La Catria
16660,16660,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|L·Q((hedera))S|,LQS,,Alcolea del Río
16661,16661,Dressel 20,Caerleon,Bulmore,51.613333,-2.958889,|L·Q·S'|,LQS,,Alcolea del Río
16711,16711,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|ROM+,ROM...,,
16727,16727,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|POR'·PS|,PORPS,,La Catria
16916,16916,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,FSCIM|/NIANO|,FSCIMNIANO,,Las Delicias
16987,16987,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|s·EX*,SEX...,,
17055,17055,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|{L·}V^A^LER^IT^ROP^H^IM^I|,LVALTROPHIMI,,Arva
17056,17056,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|L·VA[LTROPHIMI],LVALTROPHIMI,,Arva
17095,17095,Dressel 20,Caerleon,Caerleon,51.613333,-2.958889,|VIRG''|,VIRG,,Villar de Brenes
15563,15563,Dressel 20,Caernarfon,Segontium,53.15,-4.266667,|Q·A^N^T·A^LB|,QANTALB,,
15582,15582,Dressel 20,Caernarfon,Segontium,53.15,-4.266667,|C[A^]N^T+,CANT... (CNT...),,
15912,15912,Dressel 20,Caernarfon,Segontium,53.15,-4.266667,C'ENH^ISPSA^E|,CENIHISPSAE & CENNIHISPSAE,,huerta del río
16017,16017,Dressel 20,Caernarfon,Segontium,53.15,-4.266667,|L'F'O'((palma)),LFO,,Sevilla
16118,16118,Dressel 20,Caernarfon,Segontium,53.15,-4.266667,Q·ICSEG|,QICSEG,,Malpica
16763,16763,Dressel 20,Caernarfon,Segontium,53.15,-4.266667,|L·S·LVPI'|,LSLVPI,,La María
16780,16780,Dressel 20,Caernarfon,Segontium,53.15,-4.266667,|LSP·BO+,LSPBO...,,Juan Barba
17113,17113,Dressel 20,Caernarfon,Segontium,53.15,-4.266667,|C+,C...,,
16316,16316,Dressel 20,Caerphilly,Caerphilly Castle,51.583333,-3.216667,"AELFO, sine imagine",AELFO,,La Catria
16069,16069,Dressel 20,Caersws,Caersws,52.516667,-3.433333,"HISPSAENI, sine imagine",HISPSAENI,,huerta del río
17096,17096,Dressel 20,Caersws,Caersws,52.516667,-3.433333,|VIR'G|,VIRG,,Villar de Brenes
17207,17207,Dressel 20,Caersws,Caersws,52.516667,-3.433333,"+O, sine imagine",...O,,
15504,15504,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,|AC·IR(-)|,ACIR,,
15521,15521,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,SA[^E]QARR?,SAEQARR?,,
15535,15535,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,|MA^EMRVS|,MAEMRVS,,Arva
15565,15565,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,"CANTONIQVIETI, sine imagine",CANTONIQVIETI,,Alcolea del Río
15673,15673,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,[L]A^V^R·GER|,LAVRGER,,Alcotrista
16257,16257,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,+I'M|/|ELISSI|,...IMELISSI,,
16571,16571,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,+OD'|,...OD,,
16598,16598,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,·A·PM,APM,,El Marchante
16604,16604,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,|L·P·M·S·|,LPMS,,Haza del Olivo
16635,16635,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,|PROC·V^LINI|,PROCVLINI,,Alcolea del Río
16728,16728,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,POR'·P·S|,PORPS,,La Catria
16769,16769,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,"MSMACIRGI, sine imagine",MSMACIRGI,,
16799,16799,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,|QSRPO<R|,QSRPOR,,
16831,16831,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,QSASER,QSASER,,
16845,16845,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,|SA^T^V^RNINI|,SATVRNINI,,
16979,16979,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,|S·E·R|,SER,,
16980,16980,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,|SER|,SER,,
17093,17093,Dressel 20,Caerwent,Caerwent,51.61,-2.766667,|VIRGIN|,VIRGIN,,Villar de Brenes
16741,16741,Dressel 20,Cambridgeshire,Longthorpe,52.333333,0.083333,|P·S·A^V|,PSAV,,
32354,32354,Dressel 20,Cambridgeshire,Longthorpe,52.333333,0.083333,|FC·LC|,FCLC,,
15559,15559,Dressel 20,Canterbury,Canterbury,51.266667,1.083333,"PANRVF,sine imagine",PANRVF,,La Catria
15860,15860,Dressel 20,Canterbury,Marlowe (1140),51.266667,1.083333,|MCL'SB'|,MCLSB,,
15987,15987,Dressel 20,Canterbury,Canterbury,51.266667,1.083333,"SFE, sine imagine",SFE,,
16208,16208,Dressel 20,Canterbury,Marlowe I (1071),51.266667,1.083333,L'·I·[T],LIT...,,
16301,16301,Dressel 20,Canterbury,Canterbury,51.266667,1.083333,"KVFBARCOLSICETAS, sine imagine",KVFBARCOLSICETAS,,
16302,16302,Dressel 20,Canterbury,Canterbury,51.266667,1.083333,+B'A'R'/COLSICETA'S|,...BARCOLSICETAS,,
16531,16531,Dressel 20,Canterbury,Canterbury,51.266667,1.083333,"DOMS, sine imagine",DOMS,,Alcolea del Río
16599,16599,Dressel 20,Canterbury,Marlowe III (38),51.266667,1.083333,|(-)APM''*,APM…,,
16608,16608,Dressel 20,Canterbury,Canterbury,51.266667,1.083333,"QPPRIX, sine imagine",QPPRIX,,
16627,16627,Dressel 20,Canterbury,Marlowe I (1205),51.266667,1.083333,P'O'N'T'I'C''I'',PONTICI,,
16841,16841,Dressel 20,Canterbury,Mint Yard (524),51.266667,1.083333,|S'[ATVRNINI],SATVRNINI,,
16850,16850,Dressel 20,Canterbury,Canterbury,51.266667,1.083333,"SAXOFERREO, sine imagine",SAXOFERREO,,Arva
16850,16850,Dressel 20,Canterbury,Canterbury,51.266667,1.083333,"SAXOFERREO, sine imagine",SAXOFERREO,,Huerta de Belén
17106,17106,Dressel 20,Canterbury,Canterbury,51.266667,1.083333,"VRSI, sine imagine",VRSI,,El Tejarillo
17166,17166,Dressel 20,Canterbury,Marlowe I (1083),51.266667,1.083333,·S·O+,SO...,,
17206,17206,Dressel 20,Canterbury,Canterbury,51.266667,1.083333,"+NFR+, sine imagine",...NFR...,,
17215,17215,Dressel 20,Canterbury,Marlowe IIA (312),51.266667,1.083333,+R'[I]|,...RI,,
15430,15430,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|PAL·SA'^'EN''|,PALSAEN,,
15558,15558,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|P·A^N^N^I^R^VFS|,PANIRVF,,La Catria
15602,15602,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,[C]A^N[^T]QV'[I]P[-]|,CANTIQVIP,,
15687,15687,Dressel 20,Carlisle,"Bank Street, 1892",54.883333,-2.933333,|ARAX''[IFM],ARAXIFM,,Malpica Sur
15759,15759,Dressel 20,Carlisle,Campfield,54.883333,-2.933333,|PCHO|,PCHO,,La Graja
15864,15864,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|SCL·T|,SCLT,,Malpica Sur
15871,15871,Dressel 20,Carlisle,"English Street, 1914",54.883333,-2.933333,|P·C·ICELI|,PCICELI,,Arva
16061,16061,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,P''·Q·H^EH^E|,PQHEHE,,La Catria
16169,16169,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|QIM'F''|,QIMF,,El Judío
16179,16179,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|P·I·R|,PIR,,
16212,16212,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,L·I·T|,LIT,,
16353,16353,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|C·A[LL-]A''[-]S*,CALLAS...,,
16529,16529,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,"DOMS, sine imagine",DOMS,,Alcolea del Río
16545,16545,Dressel 20,Carlisle,"English Street, late 1940's",54.883333,-2.933333,|DOMS|,DOMS,,Alcolea del Río
16607,16607,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|FPPOR|,FPPOR,,La Catria
16654,16654,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|L·Q·S|,LQS,,Alcolea del Río
16699,16699,Dressel 20,Carlisle,Campfield,54.883333,-2.933333,"ROMANI, sine imagine",ROMANI,,
16712,16712,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|ROM^AN^I((palma))|,ROMANI,,
16797,16797,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|Q·S·P|,QSP,,
16868,16868,Dressel 20,Carlisle,"English Street, 1914",54.883333,-2.933333,|SCA|,SCALENSIA,,Cerro de los Pesebres
16874,16874,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|SCA|,SCALENSIA,,Cerro de los Pesebres
16909,16909,Dressel 20,Carlisle,"English Street, 1932",54.883333,-2.933333,|F·SCIMN^IA^NI|,FSCIMNIANO,,Las Delicias
17004,17004,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|C·TYC|,CTYC,,La Graja
17081,17081,Dressel 20,Carlisle,"Tullie House, 1892",54.883333,-2.933333,|VIR'AV|,VIRAV,,Villar de Brenes
17100,17100,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,[CA^L^P]''V^RPO[T]|,LVRPOR,,
17184,17184,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,+C'I''A'|,...CIA,,
17201,17201,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,+[?]M'·|,...M,,
32254,32254,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|CAN^TON^IQVI^ET^I|,CANTONIQVIETI,,Alcolea del Río
32255,32255,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|CA^N[TO]N[Q]|,CANTONIQVIETI,,Alcolea del Río
32256,32256,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|Q·F·G|,QFG,,
32257,32257,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|D'OM'[S],DOMS,,Alcolea del Río
32258,32258,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|L·V·C|,LVC,,
33311,33311,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|L·P·LVCA'*,LPLVCA,,
33312,33312,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,"|Q·I·C·SEG|, bis impressum est",QICSEG,,Malpica
33313,33313,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|AL'F'O'|,ALFO,,La Catria
33314,33314,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|A'E'+,AE…,,
33315,33315,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|QMR|,QMR,,
33316,33316,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|D''E''CCA'',DECCA,,
33317,33317,Dressel 20,Carlisle,Carlisle,54.883333,-2.933333,|TFA[MV],TFAMV,,Mejía
15805,15805,Dressel 20,Castlecary,Castlecary,55.983333,-3.95,"MMCS, sine imagine",MMCS,,
16120,16120,Dressel 20,Castlecary,Castlecary,55.983333,-3.95,"LIDFITA, sine imagine",LIDFITA,,Doña Mencía
17085,17085,Dressel 20,Castlecary,Castlecary,55.983333,-3.95,"VIRGINENSIA, sine imagine",VIRGINENSIA,,Itálica
17178,17178,Dressel 20,Castlecary,Castlecary,55.983333,-3.95,"+ANTIFDIS, sine imagine",...ANTIFDIS,,
16238,16238,Dressel 20,Castor,Castor,52.566667,-0.333333,"LIVNIMELISSI, sine imagine",LIVNIMELISSI,,Las Delicias
15677,15677,Dressel 20,Catterick,Catterick,54.366667,-1.633333,"IIAVRHERACL[A]E/PATETFILFBAR, sine imagine",IIAVRHERACLAEPATETFILFBAR,,
15775,15775,Dressel 20,Catterick,Catterick,54.366667,-1.633333,"IICO, sine imagine",IICO,,
16781,16781,Dressel 20,Catterick,Catterick,54.366667,-1.633333,"IPSI, sine imagine",IPSI,,
15657,15657,Dressel 20,Chatham,Chatham,51.383333,0.516667,"LA[T]R^VS, sine imagine",LATRVS,,
16156,16156,Dressel 20,Chedworth,Chedwoth villa,51.8,-1.916667,|QIM|,QIM,,
16640,16640,Dressel 20,Chelmsford,Chelmsford,51.733333,0.483333,"MQFF, sine imagine",MQFF,,Malpica Sur
15380,15380,Dressel 20,Chester,Chester,53.2,-2.916667,"...AA'|, bis impressum est?",...A...?,,
15383,15383,Dressel 20,Chester,Chester,53.2,-2.916667,|AAF'' & |AAE',AAF & AAE,,
15407,15407,Dressel 20,Chester,Chester,53.2,-2.916667,|Q·AGEMEL[LI],QAGEMELLI,,
15412,15412,Dressel 20,Chester,Chester,53.2,-2.916667,L·A·GER',LAGER,,Alcotrista
15412,15412,Dressel 20,Chester,Chester,53.2,-2.916667,L·A·GER',LAGER,,Isla del Castillo
15412,15412,Dressel 20,Chester,Chester,53.2,-2.916667,L·A·GER',LAGER,,Las Ánimas
15415,15415,Dressel 20,Chester,Heronbridge,53.2,-2.916667,[PORPAH],PORPAH,,Cruz Verde
15416,15416,Dressel 20,Chester,Chester,53.2,-2.916667,"PORTPAH, sine imagine",PORTPAH,,Cruz Verde
15417,15417,Dressel 20,Chester,Chester,53.2,-2.916667,"PORTPAH, sine imagine",PORTPAH,,Cruz Verde
15420,15420,Dressel 20,Chester,Chester,53.2,-2.916667,"PAHSCALS, sine imagine",PAHSCALS,,Cerro de los Pesebres
15455,15455,Dressel 20,Chester,Chester,53.2,-2.916667,[POR]L'AR,PORLAR?,,La Catria
15465,15465,Dressel 20,Chester,Chester,53.2,-2.916667,"MAR, sine imagine",MAR,,Itálica
15477,15477,Dressel 20,Chester,Chester,53.2,-2.916667,|CAS,CAS,,El Judío
15520,15520,Dressel 20,Chester,Chester,53.2,-2.916667,|Q·A^EOPO|,QAEOPO,,Castillo de Azanaque
15520,15520,Dressel 20,Chester,Chester,53.2,-2.916667,|Q·A^EOPO|,QAEOPO,,La Catria
15540,15540,Dressel 20,Chester,Chester,53.2,-2.916667,AGRICOLAE,AGRICOLAE,,Casa de Mingaobez
15546,15546,Dressel 20,Chester,Chester,53.2,-2.916667,|AGRIC[OLAE],AGRICOLAE?,,Casa de Mingaobez
15551,15551,Dressel 20,Chester,Chester,53.2,-2.916667,"CALVI, sine imagine",CALVI,,
15566,15566,Dressel 20,Chester,Chester,53.2,-2.916667,"CANTONIQVIETI, sine imagine",CANTONIQVIETI,,Alcolea del Río
15585,15585,Dressel 20,Chester,Heronbridge,53.2,-2.916667,[C]A^N{Q·}V| & [C]A^NOV|,CANQV & CANOV,,
15591,15591,Dressel 20,Chester,Chester,53.2,-2.916667,|C·AN^TON^I·QVI^ETI|,CANTONIQVIETI,,Alcolea del Río
15606,15606,Dressel 20,Chester,Heronbridge,53.2,-2.916667,|C·A^N^T·QVI^ET^I|,CANTONIQVIETI,,Alcolea del Río
15616,15616,Dressel 20,Chester,Chester,53.2,-2.916667,QA^N^TR^VG,QANTRVG,,
15621,15621,Dressel 20,Chester,Chester,53.2,-2.916667,"LAPAE, sine imagine",LAPAE,,La Catria
15655,15655,Dressel 20,Chester,Chester,53.2,-2.916667,A^TA^TF| & T^AT^AF,ATATF & TATAF,,
15675,15675,Dressel 20,Chester,Chester,53.2,-2.916667,A^VMON^T,AVMONT,,
15726,15726,Dressel 20,Chester,Heronbridge,53.2,-2.916667,|Q·C·C'+,QCC...,,Las Sesenta
15732,15732,Dressel 20,Chester,Heronbridge,53.2,-2.916667,|QCCA|,QCCA,,
15733,15733,Dressel 20,Chester,Heronbridge,53.2,-2.916667,"QCC, sine imagine",QCC,,Las Sesenta
15758,15758,Dressel 20,Chester,Chester,53.2,-2.916667,"PCHO, sine imagine",PCHO,,La Graja
15918,15918,Dressel 20,Chester,Chester,53.2,-2.916667,"IIIENNIIVL, sine imagine",IIIENNIIVL,,huerta del río
15932,15932,Dressel 20,Chester,Chester,53.2,-2.916667,|IIIENN·IV^L((hedera))|,IIIENNIIVL,,huerta del río
15997,15997,Dressel 20,Chester,Chester,53.2,-2.916667,|S·F'+,SF...,,
16003,16003,Dressel 20,Chester,Chester,53.2,-2.916667,L·E·F·P·C·,LEFPC,,Juan Barba
16039,16039,Dressel 20,Chester,Chester,53.2,-2.916667,+M·F{E^LI}CIS|,...MFELICIS,,
16083,16083,Dressel 20,Chester,Chester,53.2,-2.916667,"QIA, sine imagine",QIA,,Malpica
16112,16112,Dressel 20,Chester,Chester,53.2,-2.916667,"MIAPC, sine imagine",MIAPC,,El Marchante
16241,16241,Dressel 20,Chester,Heronbridge,53.2,-2.916667,"LIVNIMELISSI, sine imagine",LIVNIMELISSI,,Las Delicias
16252,16252,Dressel 20,Chester,Handbridge,53.2,-2.916667,"IIIVNIMELISSETMELISSE, sine imagine",IIIVNIMELISSETMELISSE,,Itálica
16313,16313,Dressel 20,Chester,Chester,53.2,-2.916667,ALF*,ALFO,,La Catria
16318,16318,Dressel 20,Chester,Chester,53.2,-2.916667,AELFO|,AELFO,,La Catria
16321,16321,Dressel 20,Chester,Chester,53.2,-2.916667,"CLMFF, sine imagine",CLMFF,,El Tejarillo
16350,16350,Dressel 20,Chester,Chester,53.2,-2.916667,Q''·MCA''LLAIDIS|,QMCALLAIDIS,,Arva
16354,16354,Dressel 20,Chester,Chester,53.2,-2.916667,"QME, sine imagine",QME,,
16356,16356,Dressel 20,Chester,Chester,53.2,-2.916667,L·{M/·}·FE,LMFE,,
16362,16362,Dressel 20,Chester,Chester,53.2,-2.916667,"CMM, sine imagine",CMM,,Arva
16362,16362,Dressel 20,Chester,Chester,53.2,-2.916667,"CMM, sine imagine",CMM,,Azanaque-Catsillejo
16362,16362,Dressel 20,Chester,Chester,53.2,-2.916667,"CMM, sine imagine",CMM,,El Tejarillo
16381,16381,Dressel 20,Chester,Chester,53.2,-2.916667,QMR|,QMR,,
16404,16404,Dressel 20,Chester,Chester,53.2,-2.916667,"LMVE, sine imagine",LMVE,,Alcolea del Río
16404,16404,Dressel 20,Chester,Chester,53.2,-2.916667,"LMVE, sine imagine",LMVE,,Mejía
16404,16404,Dressel 20,Chester,Chester,53.2,-2.916667,"LMVE, sine imagine",LMVE,,Villar Tesoro
16405,16405,Dressel 20,Chester,Chester,53.2,-2.916667,L·M·V^E,LMVE,,Alcolea del Río
16405,16405,Dressel 20,Chester,Chester,53.2,-2.916667,L·M·V^E,LMVE,,Mejía
16405,16405,Dressel 20,Chester,Chester,53.2,-2.916667,L·M·V^E,LMVE,,Villar Tesoro
16406,16406,Dressel 20,Chester,Chester,53.2,-2.916667,L·MV^E|,LMVE,,Alcolea del Río
